compound	SMILES	length_smiles
CHEMBL535650	C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O.Cl	54
CHEMBL583	CC1CN(CCN1)C2=C(C(=C3C(=C2)N(C=C(C3=O)C(=O)O)C4CC4)C)F	54
CHEMBL416146	CC1=NC=C(C=C1)C2=C(C=C(C=N2)Cl)C3=CC=C(C=C3)S(=O)(=O)C	54
CHEMBL1023	CC1=CC2=C(C=C1C(=C)C3=CC=C(C=C3)C(=O)O)C(CCC2(C)C)(C)C	54
CHEMBL25202	CC1(CCC(C2=C1C=CC(=C2)NC(=O)C3=CC=C(C=C3)C(=O)O)(C)C)C	54
CHEMBL836	CCOC1=CC=CC=C1OCCN[C@H](C)CC2=CC(=C(C=C2)OC)S(=O)(=O)N	54
CHEMBL148674	CCC1=C(C2=C(N1CC3=CC=CC=C3)C=CC=C2OCC(=O)O)C(=O)C(=O)N	54
CHEMBL206025	CCCCCN(CCCOC)C(=O)C(CCC(=O)O)NC(=O)C1=CC(=C(C=C1)Cl)Cl	54
CHEMBL435381	COC1=C(C=C(C=C1)C2=C(N=CN2C3=CC=C(C=C3)S(=O)(=O)N)Cl)F	54
CHEMBL295829	CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)NO	54
CHEMBL476960	C1[C@@H]([C@@H]([C@H]([C@@H]([C@]1(CO)O)O)O)O)NC(CO)CO	54
CHEMBL1678	COC1=C(C=C2C(=C1)CC(C2=O)CC3CCN(CC3)CC4=CC=CC=C4)OC.Cl	54
CHEMBL488436	CC1=NC=C(N1C(C)C)C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)C	54
CHEMBL462831	CC(C)C1=C(C=C(C=C1)C(=O)N=C(N)N)S(=O)(=O)C.CS(=O)(=O)O	54
CHEMBL572881	CC1(CNC2=C1C=CC(=C2)NC(=O)C3=C(N=CC=C3)NCC4=CC=NC=C4)C	54
CHEMBL591429	C=CCC1=C(C(=CC=C1)/C=N/NC(=O)CN2CCN(CC2)CC3=CC=CC=C3)O	54
CHEMBL2355051	CCN(CC)CCOC1=CC=C(C=C1)C(=C(C2=CC=CC=C2)Cl)C3=CC=CC=C3	54
CHEMBL1819077	CCC(CC)NC1=C2CCCC2=NC3=C(C(=NN31)C)C4=C(C=C(C=C4)OC)Cl	54
CHEMBL1944698	CN1C/C=C/CCOC2=CC=CC(=C2)C3=NC(=NC=C3)NC4=CC=CC(=C4)C1	54
CHEMBL2035874	CC(C)C1=C(C=CC(=C1)OC2=C(C=C(C=C2Br)NC(=O)CC(=O)O)Br)O	54
CHEMBL1952329	CN1CCC(CC1)CNC2=NN3C(=NC=C3C4=CC(=CC=C4)OC(F)(F)F)C=C2	54
CHEMBL2153191	CCCSC1=C(C=CC(=N1)N2CCC[C@H](C2)CC(=O)O)C(=O)NC3CCCCC3	54
CHEMBL2263632	COC1=CC=CC(=C1)C2=CC(=C(C(=C2)F)NC3=C(C=CC=N3)C(=O)O)F	54
CHEMBL507361	C1=CC(=C(C=C1I)F)NC2=C(C=CC(=C2F)F)C(=O)NOC[C@@H](CO)O	54
CHEMBL1695	CC1=C(SC=C1)C(=CCCN2CCC[C@H](C2)C(=O)O)C3=C(C=CS3)C.Cl	54
CHEMBL953	CCN(CC)C(=O)/C(=C/C1=CC(=C(C(=C1)O)O)[N+](=O)[O-])/C#N	54
CHEMBL2103863	CN(C)CC1=C(OC2=CC=CC=C21)C(=O)NCCOC3=CC=C(C=C3)C(=O)NO	54
CHEMBL3608680	C[C@@H]1C2=NN=C(N2CCN1C(=O)C3=CC=C(C=C3)F)C4=NC(=NS4)C	54
CHEMBL219631	C1CN(CCC1CC2=CC=C(C=C2)F)CCS(=O)C3=CC4=C(C=C3)NC(=O)O4	54
CHEMBL1214124	C1=CC=C(C=C1)N2C=C(C=C(C2=O)C3=CC=CC=C3C#N)C4=CC=CC=N4	54
CHEMBL3935857	C1COCCN1C(=O)C2=CN=C3N2C=C(C=C3)C4=CC5=C(C=C4)OC(=N5)N	54
CHEMBL3301609	CC1=CC(=C2C(=C1)NC(=N2)C3=CN=C(N=C3C)NCCCC4CCN(CC4)C)C	54
CHEMBL1404	CC1=C(C(=CC=C1)C)NC(=O)CN2CCN(CC2)CC(COC3=CC=CC=C3OC)O	54
CHEMBL1623	CC1=CC(=CC=C1)CN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=C(C=C4)Cl	54
CHEMBL1614713	C1CCN(CC1)CCOC2=CC=CC(=C2)C3=NNC4=C3C=C(C=C4)C5=NC=NN5	54
CHEMBL3039517	CC1=CC(=C(C=C1Br)NC(=O)NC2=NC=C(N=C2)C)OC[C@@H]3CNCCO3	54
CHEMBL4228124	CN(C[C@H]1CCC2=C([C@H]1C3=CC=CC=C3)C=CC(=C2)OC)CC(=O)O	54
CHEMBL404216	CCC1C(=NN=C(C2=CC(=C(C=C12)OC)OC)C3=CC(=C(C=C3)OC)OC)C	54
CHEMBL3806158	CCCCCC[C@@H]1CCC2=C(C1)C=CC(=C2)[C@H]3CC[C@@](C3)(CO)N	54
CHEMBL4297438	C1C(CN1CCCOCCC2=CC3=C(C=C2)SC=C3)O.C(=C\C(=O)O)\C(=O)O	54
CHEMBL4847106	C[C@@H]1CC[C@H](C[C@H]1O)NC2=NC(=NC=C2C(=O)N)NC(C)(C)C	54
CHEMBL4298172	C1CN(CCC1(CC2=CC=CC=C2)O)C(=O)C3=C(N=CC=C3)C4=CC=NC=C4	54
CHEMBL258940	CN1CCC(CC1)NC2=NC=C3C(=N2)C(=NC=N3)NC4=CC(=C(C=C4)F)Cl	54
CHEMBL5199076	CC1=C(C(=C(C=C1)O)C)N2C(=C(C3=C2N=C(C(=C3)C)C)C(=O)N)N	54
CHEMBL4297310	CC1=CC=CC=C1CN2C(=O)C3=C(CCN(C3)CC4=CC=CC=C4)N5C2=NCC5	54
CHEMBL85	CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F	55
CHEMBL708	C1CN(CCN1CCC2=C(C=C3C(=C2)CC(=O)N3)Cl)C4=NSC5=CC=CC=C54	55
CHEMBL324090	COC1=C(C=C2CN(CCC2=C1)C3=NC4=CC(=C(C=C4C(=C3)N)OC)OC)OC	55
CHEMBL129482	C1[C@@H]([C@@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O	55
CHEMBL1571863	C1=CC(=C(C(=C1)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl	55
CHEMBL219916	C1CN(CCC1N2C3=C(C=C(C=C3)Cl)NC2=O)CCCN4C5=CC=CC=C5NC4=O	55
CHEMBL27759	C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)CNC(=O)OCC3=CN=CC=C3	55
CHEMBL29292	CC(C)C[C@@H](C(=O)O)NC(=O)[C@H]([C@@H](CC1=CC=CC=C1)N)O	55
CHEMBL2368925	C1[C@@H]2CC(C[C@H]3N2CC(=O)C1C3)OC(=O)C4=CNC5=CC=CC=C54	55
CHEMBL1355	C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Na+].[Na+].[Na+]	55
CHEMBL65	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	55
CHEMBL363387	C1=CC=C2C(=C1)C(=CN2CC(=O)O)CC3=NC4=C(C(=CC(=C4S3)F)F)F	55
CHEMBL242338	CN1[C@@H]2CC[C@H]1[C@H]([C@H](C2)C3=CC=C(C=C3)I)C(=O)OC	55
CHEMBL356066	C1=CC=C2C(=C1)C(=CN2)CCN(CCO)CC3=CC=C(C=C3)/C=C/C(=O)NO	55
CHEMBL17350	C[C@@H]([C@H](C1=CC=C(C=C1)O)O)N2CCC(CC2)(C3=CC=CC=C3)O	55
CHEMBL1868702	CC[C@]12C=CC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@]2(C#C)O	55
CHEMBL406381	CCCNC(=O)NC1=C(C=C(C=C1)OC2=NC=NC3=CC(=C(C=C32)OC)OC)Cl	55
CHEMBL478858	CCCCCCCCN1CCC2=C(C(=C(C(=C21)NC(=O)C(C)(C)C)C)CC(=O)O)C	55
CHEMBL482968	CC1=CC(=NN1)NC2=CC(=NC(=N2)/C=C/C3=CC=CC=C3)N4CCN(CC4)C	55
CHEMBL482950	CC[C@@H](C)NC1=NC(=NC2=C(C(=NN21)C)C3=C(N=C(C=C3)OC)C)C	55
CHEMBL1673	C1=NC2=C(N1COCCOP(=O)(O)OP(=O)(O)OP(=O)(O)O)N=C(NC2=O)N	55
CHEMBL33986	C1CC[C@]2([C@H]3CC4=C([C@]2(C1)CCN3CC5CCC5)C=C(C=C4)O)O	55
CHEMBL83520	C1=CC2=C(C(=C1)O)C(=O)C3=C(C=CC4=C3C2=NN4CCNCCO)NCCNCCO	55
CHEMBL494480	CCN(CC)C(=O)C1=CC=C(C=C1)C2=CC3(CCNCC3)OC4=CC=CC(=C42)O	55
CHEMBL417799	C[N+]1=C2C(=C3C=CC4=C(C3=C1)OCO4)C=CC5=CC6=C(C=C52)OCO6	55
CHEMBL496102	COC1=CC2=NC=CC(=C2C=C1)OCC3=NN=C4N3N=C(C=C4)C5=CC=CC=C5	55
CHEMBL263881	CCN(CC)C(=O)[C@H]1CN([C@@H]2CC3=CNC4=CC=CC(=C34)C2=C1)C	55
CHEMBL561339	CCN(CC)C(=O)C1=CC(=C(C=C1)C2=CC3(CCNCC3)OC4=CC=CC=C42)O	55
CHEMBL218166	C1CN(CCN1CC2=CC(=CC=C2)C3=CC=CC=C3)C4=CC=CC5=C4OC(=O)N5	55
CHEMBL1079742	COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC.Cl	55
CHEMBL61593	C1C2CC(C1C=C2)C3NC4=CC(=C(C=C4S(=O)(=O)N3)S(=O)(=O)N)Cl	55
CHEMBL129	CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-]	55
CHEMBL284328	CC[N+]1=C2C=C(C=CC2=C3C=CC(=CC3=C1C4=CC=CC=C4)N)N.[Br-]	55
CHEMBL87708	CN(CCCN1C2=CC=CC=C2CCC3=CC=CC=C31)CC(=O)C4=CC=C(C=C4)Cl	55
CHEMBL493636	CC(=O)NC1=CC=C(C=C1)S(=O)(=O)NC2=CC=C(C=C2)[N+](=O)[O-]	55
CHEMBL1551724	C1=NC(=C(N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)N)C(=O)N	55
CHEMBL273264	C1=CC(=CC=C1C(=O)OC2=CC3=C(C=C2)C=C(C=C3)C(=N)N)N=C(N)N	55
CHEMBL1230165	C1=CC(=CC(=C1)Cl)NC2=NC3=C(C=CC(=C3)C(=O)O)C4=C2C=CN=C4	55
CHEMBL1650443	CN1C(=O)C=C(N(C1=O)CC2=C(C=CC(=C2)F)C#N)N3CCC[C@H](C3)N	55
CHEMBL1929396	CC1=NN2C=C(C=NC2=C1)C(=O)NCC(C)(C)NCC(=O)N3CCC[C@H]3C#N	55
CHEMBL2016681	CC(C)(C)S(=O)(=O)NC1CCC(CC1)C(=O)NC2=NC=C(C=C2)C(F)(F)F	55
CHEMBL2024517	CN(C)C(=O)NC1CCC(CC1)CCN2CCN(CC2)C3=C(C(=CC=C3)Cl)Cl.Cl	55
CHEMBL191	CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CO)Cl	55
CHEMBL2041933	C1C[C@@H](CNC1)NC(=O)C2=C(C=C(S2)C3=CC(=CC=C3)F)NC(=O)N	55
CHEMBL2158685	C1C2CC3(CC1CC(C2)(C3)C(=O)NCC4=CC=NC=C4)C5=CC=C(C=C5)Cl	55
CHEMBL2105671	C1[C@@H]([C@H]([C@@H](CN1)O)O)CO.C(C(C(=O)O)O)(C(=O)O)O	55
CHEMBL266510	COC1=C(C=C(C=C1)Cl)[C@]2(C3=C(C=C(C=C3)C(F)(F)F)NC2=O)F	55
CHEMBL536151	C1=CC(=C(C=C1Cl)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F)O	55
CHEMBL2106570	CC[N+](C)(CC)CCOC(=O)C(C1=CC=CC=C1)(C2=CC=CC=C2)O.[Br-]	55
CHEMBL2424780	CCCCOC1=NC(=C2C(=N1)N(CC(=O)N2)CC3=CC=CC(=C3)CN4CCCC4)N	55
CHEMBL1236475	C1CN(C(=O)N[C@@H]1O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O	55
CHEMBL2364611	CC1=NC(=CC=C1)C2=NN3CCCC3=C2C4=C5C=C(C=CC5=NC=C4)C(=O)N	55
CHEMBL3137308	C1[C@@H]2CC3(C[C@@H](C2NC4=C5C=CNC5=NC=C4C(=O)N)CC1C3)O	55
CHEMBL230011	C1=CC(=CC(=C1)O)C2=NC3=C(N=C(N=C3N=C2C4=CC(=CC=C4)O)N)N	55
CHEMBL482767	C1=CC(=CC(=C1)Cl)NC(=O)NC2=NC=C(S2)CCNC3=NC=NC4=C3SC=C4	55
CHEMBL3301604	C1CC(CCC1COCC(=O)O)COC(=O)N(C2=CC=CC=C2)C3=CC=C(C=C3)Cl	55
CHEMBL4303404	CC1=NOC2=C1C3=CC=CC=C3C(=N[C@H]2CC(=O)N)C4=CC=C(C=C4)Cl	55
CHEMBL207433	C1CN(C[C@@H]1NC(=O)NC2=CC=CC=C2Br)C3=NC=C(C=C3)C(F)(F)F	55
CHEMBL2104753	CN1C2=C(C=CC(=C2)OC)N=C1COC3=CC=C(C=C3)CC4C(=O)NC(=O)S4	55
CHEMBL2105330	C([C@@H]1[C@H]([C@H]([C@@H](O1)C2=NNC(=C2O)C(=O)N)O)O)O	55
CHEMBL316040	CN(C(=O)CCC1=NN(C(=C1)C2=CC=C(C=C2)Cl)C3=CC=C(C=C3)OC)O	55
CHEMBL1200448	C1=CC(=CC=C1SC(P(=O)(O)[O-])P(=O)(O)[O-])Cl.[Na+].[Na+]	55
CHEMBL2	COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC	56
CHEMBL1274	CC1(C(=O)N(C(=O)N1)C2=CC(=C(C=C2)[N+](=O)[O-])C(F)(F)F)C	56
CHEMBL274826	C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C	56
CHEMBL939	COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4	56
CHEMBL135	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O	56
CHEMBL83	CC/C(=C(\C1=CC=CC=C1)/C2=CC=C(C=C2)OCCN(C)C)/C3=CC=CC=C3	56
CHEMBL440498	C1COCCC1(CS(=O)(=O)C2=CC=C(C=C2)OC3=CC=C(C=C3)Cl)C(=O)NO	56
CHEMBL1729	COC1CN(CCC1NC(=O)C2=CC(=C(C=C2OC)N)Cl)CCCOC3=CC=C(C=C3)F	56
CHEMBL118	CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F	56
CHEMBL333021	C1CCN(CC1)CCOC2=CC=C(C=C2)C3=CN4C(=C(C=N4)C5=CSC=C5)N=C3	56
CHEMBL77517	C1=CC2=C(C(=C1)NS(=O)(=O)C3=CC=C(C=C3)S(=O)(=O)N)NC=C2Cl	56
CHEMBL15023	C1CN(CCC1(C2=CC(=CC=C2)C(F)(F)F)O)CCCC(=O)C3=CC=C(C=C3)F	56
CHEMBL197585	CCN(CC)CC[N+]1=CC2=C(C3=C(C(=C2C=C1)C)NC4=C3C=C(C=C4)O)C	56
CHEMBL278703	C1C[C@H]2[C@@H](C1)C3=C(C=CC(=C3)O)O[C@H]2C4=CC=C(C=C4)O	56
CHEMBL408194	CC1=CC(=C(N1)/C=C\2/C(=C/C(=C/3\C=C4C=CC=CC4=N3)/N2)OC)C	56
CHEMBL43	COC1=C(C=CC(=C1)NS(=O)(=O)C)NC2=C3C=CC=CC3=NC4=CC=CC=C42	56
CHEMBL498485	CC(=CCC1=C2C(=C(C=C1O)O)C(=O)C(=C(O2)C3=CC=C(C=C3)OC)O)C	56
CHEMBL58	C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO	56
CHEMBL203666	C1=CC(=NCCCN)C2=C(C3=C(C=CC(=O)C3=C4C2=C1N(N4)CCNCCO)O)O	56
CHEMBL54661	C1CN(CCN1CC/C=C\2/C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO	56
CHEMBL225411	C1COCCC1CNC(=O)C2=CN=C(N=C2C(F)(F)F)NC3=C(C=C(C=C3)Cl)Cl	56
CHEMBL245621	C1CN(CCC1N2C3=C(C=C(C=C3)Cl)NC2=O)CCNC(=O)C4=CC=C(C=C4)F	56
CHEMBL567303	CC1=NC2=CC=CC=C2C(=C1)NC(=O)NCCN3CCC(CC3)(CC4=CC=CC=C4)O	56
CHEMBL598797	COC1=C(C=C2C(=C1)N=CN=C2NC3=CC=CC(=C3)C#C)OCCCCCCC(=O)NO	56
CHEMBL69679	CN(CCCN1CCC2=CC(=C(C=C2CC1=O)OC)OC)CCC3=CC(=C(C=C3)OC)OC	56
CHEMBL550495	CN(C)C1=CC2=C(C=C1)N=C3C=CC(=[N+](C)C)C=C3S2.O.O.O.[Cl-]	56
CHEMBL1201288	C1C(=O)NC(=O)N1/N=C/C2=CC=C(O2)C3=CC=C(C=C3)[N+](=O)[O-]	56
CHEMBL15770	CC\1=C(C2=C(/C1=C\C3=CC=C(C=C3)S(=O)C)C=CC(=C2)F)CC(=O)O	56
CHEMBL41286	CC(=O)OC1=CC=CC2=C1C(=O)C3=C(C2=O)C=C(C=C3OC(=O)C)C(=O)O	56
CHEMBL1555	CN1CC[C@@]23C=C[C@@H](C[C@@H]2OC4=C(C=CC(=C34)C1)OC)O.Br	56
CHEMBL1088752	CC1=C(C=C(C=C1F)C(=O)NC2CC2)C3=NC=C(C=C3)C(=O)NCC(C)(C)C	56
CHEMBL2152922	C1COC[C@@H]1OC2=CC=CC3=C2C(=NO3)OCC4CCN(CC4)CC5(CCOCC5)O	56
CHEMBL1093458	CC/C(=C(\C1=CC=C(C=C1)O)/C2=CC=C(C=C2)OCCNC)/C3=CC=CC=C3	56
CHEMBL1624	C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)C[C@@H](C(=O)O)N	56
CHEMBL1289926	CNC(=O)C1=CC=CC=C1SC2=CC3=C(C=C2)C(=NN3)/C=C/C4=CC=CC=N4	56
CHEMBL3139186	CC1=NC2=C(C(=N1)N3CCN(CC3)C)N=C(N2C4CCOCC4)C5=CC=CC=C5Cl	56
CHEMBL267932	CN1CN(C2(C1=O)CCN(CC2)CCCC(=O)C3=CC=C(C=C3)F)C4=CC=CC=C4	56
CHEMBL540445	CC1=CCC[C@@]2([C@@H](O2)[C@@H]3[C@@H](CC1)C(=C)C(=O)O3)C	56
CHEMBL2103880	CN(C)CCCOC1=CC2=C(NN=C2C=C1)S(=O)(=O)C3=CC=CC4=CC=CC=C43	56
CHEMBL2106789	C[C@H]1C2=C(C[C@@H](O1)CC(=O)O)C(=O)C3=C(C2=O)C(=CC=C3)O	56
CHEMBL2110588	CCCCCCCC(=O)N[C@H](CN1CCCC1)[C@@H](C2=CC3=C(C=C2)OCCO3)O	56
CHEMBL1708	C1CNC[C@H]([C@@H]1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4.Cl	56
CHEMBL1684950	C[C@H](C1=NC=C(C=C1)OCC(F)(F)F)NC(=O)CC2=CC=C(C=C2)C(C)C	56
CHEMBL2107383	COC1=C(C=C(C=C1)CCO[C@@H]2CCCC[C@H]2N3CC[C@H](C3)O)OC.Cl	56
CHEMBL3109738	CN1CCCCCOC2=C(C=C3C(=C2)C(=NC=N3)NC4=C(C1)C=CC(=C4)Br)OC	56
CHEMBL4066193	COC1=NC(=CC(=C1)NC2=NN(C=C2C(=O)N)[C@H]3COCC[C@@H]3C#N)F	56
CHEMBL4098253	COC1CCN(CC1)C(=O)C2=C(C=CC(=C2)CC3=NNC(=O)C4=CC=CC=C43)F	56
CHEMBL3707395	CC1=CC(=CC(=C1OC(C)(C)C(=O)O)C)/C=C/C(=O)C2=CC=C(C=C2)SC	56
CHEMBL2105760	C1CN(CCN1CCCCOC2=CC3=C(C=C2)C=CC(=O)N3)C4=C5C=CSC5=CC=C4	56
CHEMBL4297610	C[C@@H](C1=CC2=C(C=CC(=C2)Cl)NC1=O)NC3=CC=C(N(C3=O)C)C#N	56
CHEMBL175691	CC1=CC(=CC(=C1NC2=NC(=NC=C2)NC3=CC=C(C=C3)C#N)C)/C=C/C#N	56
CHEMBL571546	C1COCCN1CCOC2=CC=C(C=C2)C3=CN=C(C=C3)CC(=O)NCC4=CC=CC=C4	56
CHEMBL4297299	C1COCCN1C2=CC=C(C=C2)C3=CN=C(C=C3)CC(=O)NCC4=CC(=CC=C4)F	56
CHEMBL4129018	CN1CCN(CC1)C2=NN=C(C(=C2)C3=CC=NC=C3)C4=CC5=CC=CC=C5C=C4	56
CHEMBL4647810	C[C@@H]1COCCN1C2=NC3=C(C=CN=C3C4=CC=NN4)C(=C2)C5=CC=NN5C	56
CHEMBL4297183	CN1CC2=C(C=CC(=C2)Cl)N3C(=NN=C3C4CCC(CC4)OC5=CC=CC=N5)C1	56
CHEMBL3716365	C1CC1C#CC2=CC3=C(C=C2)C4=CC(=NC(=O)N4CC3)OC[C@@H]5COCCO5	56
CHEMBL28527	C1=CC(=CC=C1C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F)F	56
CHEMBL88712	C1CCC(C1)[C@H](C2=CC=C(C=C2)OCC3=NC4=CC=CC=C4C=C3)C(=O)O	56
CHEMBL5073622	C=CC(=O)N1CC[C@@H](C1)OC2=NC(=CC3=CC=CC=C32)C4=NNC(=O)N4	56
CHEMBL1621597	CC(C)[N+]1([C@@H]2CC[C@H]1CC(C2)OC(=O)C(CO)C3=CC=CC=C3)C	56
CHEMBL4297611	CC(C)(C1=CSC(=N1)C2=CC=C(C=C2)F)NC(=O)O[C@@H]3CN4CCC3CC4	56
CHEMBL4802155	C1[C@H]([C@@H]1NCC2=NN=C(O2)N)C3=CC=C(C=C3)OCC4=CC=CC=C4	56
CHEMBL2181929	CC1(C(=O)N(C2=C(O1)C=C(C=C2)NS(=O)(=O)C)C3=CC=C(C=C3)F)C	56
CHEMBL279433	C1CN(C(=O)CN1CC2=CN=CN2CC3=CC=C(C=C3)C#N)C4=CC(=CC=C4)Cl	56
CHEMBL13828	C1CN(CCN1CCCN2C3=CC=CC=C3NC2=O)C(C4=CC=CC=C4)C5=CC=CC=C5	56
CHEMBL2111101	CC(C)COC1=CC=C(C=C1)CNC(=O)N(CC2=CC=C(C=C2)F)C3CCN(CC3)C	56
CHEMBL157138	CCN(CC)C(=O)N[C@@H]1CN([C@@H]2CC3=CNC4=CC=CC(=C34)C2=C1)C	57
CHEMBL1112	C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl	57
CHEMBL440115	C1CCN([C@H](C1)CCO)C(=O)/C=C/C2=C3C=CC=CN3N=C2C4=CC=CC=C4	57
CHEMBL193	CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC	57
CHEMBL279785	CC(C)C[C@H]([C@@H](C(=O)NO)O)C(=O)N[C@H](C(=O)NC)C(C)(C)C	57
CHEMBL473	CN(CCC1=CC=C(C=C1)NS(=O)(=O)C)CCOC2=CC=C(C=C2)NS(=O)(=O)C	57
CHEMBL17423	COC1=C(C=C(C=C1)C(=O)N2CCN(CC2)C3=CC4=C(C=C3)NC(=O)CC4)OC	57
CHEMBL633	CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I	57
CHEMBL24828	CN1CCC(CC1)COC2=C(C=C3C(=C2)N=CN=C3NC4=C(C=C(C=C4)Br)F)OC	57
CHEMBL166444	C[C@@]1(CC[C@@H]2[C@@]1(C=CC3=C4CCC(=O)C=C4CC[C@@H]23)C)O	57
CHEMBL427683	CC1=C(C=C(C=C1)OC)OC(CCN2CCC(CC2)N3C4=CC=CC=C4NC3=O)C(C)C	57
CHEMBL10413	C1=CC2=C(C=C1Cl)N(C(=O)N(C2=O)CC3=C(C=C(C=C3)Br)F)CC(=O)O	57
CHEMBL300982	CC1(CC2=C(C(=C(N2C1)CC(=O)O)C3=CC=C(C=C3)Cl)C4=CC=CC=C4)C	57
CHEMBL206815	CC1([C@@H](N(CCS1)S(=O)(=O)C2=CC=C(C=C2)OCC#CCO)C(=O)NO)C	57
CHEMBL414157	CCCN1C2=C(C(=O)N(C1=O)CCC)NC(=N2)C34CCC(CC3)(CC4)CCC(=O)O	57
CHEMBL223360	CC1=CC(=C(C=C1)F)NC(=O)NC2=CC=C(C=C2)C3=C4C(=CC=C3)NN=C4N	57
CHEMBL221692	C1CN(CCN1CC2=CC(=CN=C2)C3=CC=C(C=C3)F)C4=C5C(=CC=C4)OCCO5	57
CHEMBL398338	CC(C)(C)C1=CC2=C(C=C1)[C@@H](CC2)NC(=O)NC3=CC=CC4=C3C=NN4	57
CHEMBL429317	CC1=NOC(=C1)/C(=C/NC2=CC=C(C=C2)Cl)/C(=O)NC3=CC=C(C=C3)Cl	57
CHEMBL562	C[C@@H]1CC(=O)C=C([C@]12C(=O)C3=C(O2)C(=C(C=C3OC)OC)Cl)OC	57
CHEMBL476323	CC1=NC2=CC=CC(=C2C(=O)N1C3=CC=C(C=C3)OCCCN4CCCC4)C(F)(F)F	57
CHEMBL63440	CCOC(=O)[C@@H]1[C@H](O1)C(=O)N[C@@H](CC(C)C)C(=O)NCCC(C)C	57
CHEMBL1724	C[N+]1(CCCC(C1)OC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C.[Br-]	57
CHEMBL398707	CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)O)O[C@H]3C(=O)CC4	57
CHEMBL598172	CN1C(=C(C=N1)Br)C2=C(C=CC(=C2)NC(=O)NC3=C(C=C(C=C3)F)F)OC	57
CHEMBL1525298	CC/C(=C(/CC)\C1=CC=C(C=C1)OC(=O)CC)/C2=CC=C(C=C2)OC(=O)CC	57
CHEMBL1433292	CCN1/C(=C\C=C\C2=[N+](C3=CC=CC=C3C=C2)CC)/C=CC4=CC=CC=C41	57
CHEMBL1474352	CC1(C2=CC=CN2C3=CC=CC=C3CO1)CN4CCC(CC4)N5C6=CC=CC=C6NC5=O	57
CHEMBL373204	CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C	57
CHEMBL283754	CCC(CC)(CC(=O)NC1=CC=CC(=C1)/C=C/C2=NC(=CS2)C3CCC3)C(=O)O	57
CHEMBL71752	CC[C@@]12CCCN3[C@@H]1C4=C(CC3)C5=CC=CC=C5N4C(=C2)C(=O)OCC	57
CHEMBL1774080	C1CC(=O)NC2=C1C=CC(=N2)OCCCCN3CCN(CC3)C4=CC=CC5=CC=CC=C54	57
CHEMBL3989843	C1[C@H]([C@@H]1N)C2=CC=CC=C2.C1[C@@H]([C@H]1N)C2=CC=CC=C2	57
CHEMBL1945778	COC(=O)[C@@H]1[C@H]2CC[C@H](N2CCCF)C[C@@H]1C3=CC=C(C=C3)I	57
